Date,Trend Line
2010-06-04,-19.97830448496749
2010-06-07,-19.93003838356649
2010-06-08,-19.881772282165485
2010-06-09,-19.833506180764484
2010-06-10,-19.785240079363483
2010-06-11,-19.736973977962478
2010-06-14,-19.688707876561477
2010-06-15,-19.640441775160475
2010-06-16,-19.59217567375947
2010-06-17,-19.54390957235847
2010-06-18,-19.495643470957468
2010-06-21,-19.447377369556463
2010-06-22,-19.399111268155462
2010-06-23,-19.35084516675446
2010-06-24,-19.302579065353456
2010-06-25,-19.254312963952454
2010-06-28,-19.206046862551453
2010-06-29,-19.157780761150452
2010-06-30,-19.109514659749447
2010-07-01,-19.061248558348446
2010-07-02,-19.012982456947444
2010-07-06,-18.964716355546443
2010-07-07,-18.91645025414544
2010-07-08,-18.868184152744437
2010-07-09,-18.819918051343436
2010-07-12,-18.77165194994243
2010-07-13,-18.72338584854143
2010-07-14,-18.675119747140428
2010-07-15,-18.626853645739423
2010-07-16,-18.578587544338422
2010-07-19,-18.53032144293742
2010-07-20,-18.482055341536416
2010-07-21,-18.433789240135415
2010-07-22,-18.385523138734413
2010-07-23,-18.33725703733341
2010-07-26,-18.288990935932407
2010-07-27,-18.240724834531406
2010-07-28,-18.1924587331304
2010-07-29,-18.1441926317294
2010-07-30,-18.0959265303284
2010-08-02,-18.047660428927394
2010-08-03,-17.999394327526392
2010-08-04,-17.95112822612539
2010-08-05,-17.902862124724386
2010-08-06,-17.854596023323385
2010-08-09,-17.806329921922384
2010-08-10,-17.75806382052138
2010-08-11,-17.709797719120377
2010-08-12,-17.661531617719376
2010-08-13,-17.61326551631837
2010-08-16,-17.56499941491737
2010-08-17,-17.51673331351637
2010-08-18,-17.468467212115367
2010-08-19,-17.420201110714363
2010-08-20,-17.37193500931336
2010-08-23,-17.32366890791236
2010-08-24,-17.275402806511355
2010-08-25,-17.227136705110354
2010-08-26,-17.178870603709353
2010-08-27,-17.13060450230835
2010-08-30,-17.082338400907346
2010-08-31,-17.034072299506345
2010-09-01,-16.985806198105344
2010-09-02,-16.93754009670434
2010-09-03,-16.889273995303338
2010-09-07,-16.841007893902336
2010-09-08,-16.79274179250133
2010-09-09,-16.74447569110033
2010-09-10,-16.69620958969933
2010-09-13,-16.647943488298324
2010-09-14,-16.599677386897323
2010-09-15,-16.55141128549632
2010-09-16,-16.503145184095317
2010-09-17,-16.454879082694315
2010-09-20,-16.406612981293314
2010-09-21,-16.35834687989231
2010-09-22,-16.310080778491308
2010-09-23,-16.261814677090307
2010-09-24,-16.213548575689302
2010-09-27,-16.1652824742883
2010-09-28,-16.1170163728873
2010-09-29,-16.068750271486294
2010-09-30,-16.020484170085293
2010-10-01,-15.972218068684292
2010-10-04,-15.923951967283289
2010-10-05,-15.875685865882287
2010-10-06,-15.827419764481284
2010-10-07,-15.779153663080281
2010-10-08,-15.73088756167928
2010-10-11,-15.682621460278277
2010-10-12,-15.634355358877274
2010-10-13,-15.586089257476273
2010-10-14,-15.53782315607527
2010-10-15,-15.489557054674266
2010-10-18,-15.441290953273265
2010-10-19,-15.393024851872262
2010-10-20,-15.34475875047126
2010-10-21,-15.296492649070258
2010-10-22,-15.248226547669255
2010-10-25,-15.199960446268253
2010-10-26,-15.15169434486725
2010-10-27,-15.103428243466247
2010-10-28,-15.055162142065246
2010-10-29,-15.006896040664243
2010-11-01,-14.958629939263242
2010-11-02,-14.910363837862239
2010-11-03,-14.862097736461235
2010-11-04,-14.813831635060234
2010-11-05,-14.765565533659231
2010-11-08,-14.717299432258228
2010-11-09,-14.669033330857227
2010-11-10,-14.620767229456224
2010-11-11,-14.572501128055222
2010-11-12,-14.52423502665422
2010-11-15,-14.475968925253216
2010-11-16,-14.427702823852215
2010-11-17,-14.379436722451212
2010-11-18,-14.331170621050209
2010-11-19,-14.282904519649207
2010-11-22,-14.234638418248204
2010-11-23,-14.186372316847201
2010-11-24,-14.1381062154462
2010-11-26,-14.089840114045197
2010-11-29,-14.041574012644196
2010-11-30,-13.993307911243193
2010-12-01,-13.94504180984219
2010-12-02,-13.896775708441188
2010-12-03,-13.848509607040185
2010-12-06,-13.800243505639182
2010-12-07,-13.75197740423818
2010-12-08,-13.703711302837178
2010-12-09,-13.655445201436176
2010-12-10,-13.607179100035173
2010-12-13,-13.55891299863417
2010-12-14,-13.510646897233169
2010-12-15,-13.462380795832166
2010-12-16,-13.414114694431163
2010-12-17,-13.365848593030162
2010-12-20,-13.317582491629159
2010-12-21,-13.269316390228157
2010-12-22,-13.221050288827154
2010-12-23,-13.172784187426151
2010-12-27,-13.12451808602515
2010-12-28,-13.076251984624147
2010-12-29,-13.027985883223144
2010-12-30,-12.979719781822142
2010-12-31,-12.93145368042114
2011-01-03,-12.883187579020138
2011-01-04,-12.834921477619135
2011-01-05,-12.786655376218132
2011-01-06,-12.73838927481713
2011-01-07,-12.690123173416127
2011-01-10,-12.641857072015124
2011-01-11,-12.593590970614123
2011-01-12,-12.54532486921312
2011-01-13,-12.497058767812117
2011-01-14,-12.448792666411116
2011-01-18,-12.400526565010113
2011-01-19,-12.352260463609111
2011-01-20,-12.303994362208108
2011-01-21,-12.255728260807105
2011-01-24,-12.207462159406104
2011-01-25,-12.1591960580051
2011-01-26,-12.110929956604098
2011-01-27,-12.062663855203096
2011-01-28,-12.014397753802093
2011-01-31,-11.966131652401092
2011-02-01,-11.917865551000089
2011-02-02,-11.869599449599086
2011-02-03,-11.821333348198085
2011-02-04,-11.773067246797082
2011-02-07,-11.724801145396079
2011-02-08,-11.676535043995077
2011-02-09,-11.628268942594074
2011-02-10,-11.580002841193073
2011-02-11,-11.53173673979207
2011-02-14,-11.483470638391067
2011-02-15,-11.435204536990065
2011-02-16,-11.386938435589062
2011-02-17,-11.33867233418806
2011-02-18,-11.290406232787058
2011-02-22,-11.242140131386055
2011-02-23,-11.193874029985054
2011-02-24,-11.14560792858405
2011-02-25,-11.097341827183048
2011-02-28,-11.049075725782046
2011-03-01,-11.000809624381043
2011-03-02,-10.95254352298004
2011-03-03,-10.904277421579039
2011-03-04,-10.856011320178036
2011-03-07,-10.807745218777033
2011-03-08,-10.759479117376031
2011-03-09,-10.711213015975028
2011-03-10,-10.662946914574027
2011-03-11,-10.614680813173024
2011-03-14,-10.56641471177202
2011-03-15,-10.51814861037102
2011-03-16,-10.469882508970016
2011-03-17,-10.421616407569013
2011-03-18,-10.373350306168012
2011-03-21,-10.325084204767009
2011-03-22,-10.276818103366008
2011-03-23,-10.228552001965005
2011-03-24,-10.180285900564002
2011-03-25,-10.132019799163
2011-03-28,-10.083753697761997
2011-03-29,-10.035487596360994
2011-03-30,-9.987221494959993
2011-03-31,-9.93895539355899
2011-04-01,-9.890689292157989
2011-04-04,-9.842423190756985
2011-04-05,-9.794157089355982
2011-04-06,-9.745890987954981
2011-04-07,-9.697624886553978
2011-04-08,-9.649358785152975
2011-04-11,-9.601092683751974
2011-04-12,-9.55282658235097
2011-04-13,-9.504560480949968
2011-04-14,-9.456294379548966
2011-04-15,-9.408028278147963
2011-04-18,-9.359762176746962
2011-04-19,-9.311496075345959
2011-04-20,-9.263229973944956
2011-04-21,-9.214963872543954
2011-04-25,-9.166697771142951
2011-04-26,-9.118431669741948
2011-04-27,-9.070165568340947
2011-04-28,-9.021899466939946
2011-04-29,-8.97363336553894
2011-05-02,-8.92536726413794
2011-05-03,-8.877101162736938
2011-05-04,-8.828835061335933
2011-05-05,-8.780568959934932
2011-05-06,-8.73230285853393
2011-05-09,-8.684036757132926
2011-05-10,-8.635770655731925
2011-05-11,-8.587504554330923
2011-05-12,-8.539238452929919
2011-05-13,-8.490972351528917
2011-05-16,-8.442706250127916
2011-05-17,-8.394440148726915
2011-05-18,-8.34617404732591
2011-05-19,-8.297907945924909
2011-05-20,-8.249641844523907
2011-05-23,-8.201375743122902
2011-05-24,-8.153109641721901
2011-05-25,-8.1048435403209
2011-05-26,-8.056577438919895
2011-05-27,-8.008311337518894
2011-05-31,-7.960045236117892
2011-06-01,-7.9117791347168875
2011-06-02,-7.863513033315886
2011-06-03,-7.815246931914885
2011-06-06,-7.76698083051388
2011-06-07,-7.718714729112879
2011-06-08,-7.6704486277118775
2011-06-09,-7.622182526310873
2011-06-10,-7.573916424909871
2011-06-13,-7.52565032350887
2011-06-14,-7.477384222107869
2011-06-15,-7.429118120706864
2011-06-16,-7.380852019305863
2011-06-17,-7.332585917904861
2011-06-20,-7.2843198165038565
2011-06-21,-7.236053715102855
2011-06-22,-7.187787613701854
2011-06-23,-7.139521512300849
2011-06-24,-7.091255410899848
2011-06-27,-7.0429893094988465
2011-06-28,-6.994723208097842
2011-06-29,-6.94645710669684
2011-06-30,-6.898191005295839
2011-07-01,-6.849924903894834
2011-07-05,-6.801658802493833
2011-07-06,-6.753392701092832
2011-07-07,-6.70512659969183
2011-07-08,-6.6568604982908255
2011-07-11,-6.608594396889824
2011-07-12,-6.560328295488823
2011-07-13,-6.512062194087818
2011-07-14,-6.463796092686817
2011-07-15,-6.4155299912858155
2011-07-18,-6.367263889884811
2011-07-19,-6.318997788483809
2011-07-20,-6.270731687082808
2011-07-21,-6.222465585681803
2011-07-22,-6.174199484280802
2011-07-25,-6.125933382879801
2011-07-26,-6.077667281478796
2011-07-27,-6.0294011800777945
2011-07-28,-5.981135078676793
2011-07-29,-5.932868977275788
2011-08-01,-5.884602875874787
2011-08-02,-5.836336774473786
2011-08-03,-5.7880706730727844
2011-08-04,-5.73980457167178
2011-08-05,-5.691538470270778
2011-08-08,-5.643272368869777
2011-08-09,-5.595006267468772
2011-08-10,-5.546740166067771
2011-08-11,-5.49847406466677
2011-08-12,-5.450207963265765
2011-08-15,-5.401941861864763
2011-08-16,-5.353675760463762
2011-08-17,-5.305409659062757
2011-08-18,-5.257143557661756
2011-08-19,-5.208877456260755
2011-08-22,-5.16061135485975
2011-08-23,-5.112345253458749
2011-08-24,-5.064079152057747
2011-08-25,-5.015813050656746
2011-08-26,-4.967546949255741
2011-08-29,-4.91928084785474
2011-08-30,-4.8710147464537386
2011-08-31,-4.822748645052734
2011-09-01,-4.774482543651732
2011-09-02,-4.726216442250731
2011-09-06,-4.677950340849726
2011-09-07,-4.629684239448725
2011-09-08,-4.581418138047724
2011-09-09,-4.533152036646719
2011-09-12,-4.4848859352457175
2011-09-13,-4.436619833844716
2011-09-14,-4.388353732443711
2011-09-15,-4.34008763104271
2011-09-16,-4.291821529641709
2011-09-19,-4.243555428240704
2011-09-20,-4.195289326839703
2011-09-21,-4.147023225438701
2011-09-22,-4.0987571240377
2011-09-23,-4.050491022636695
2011-09-26,-4.002224921235694
2011-09-27,-3.9539588198346927
2011-09-28,-3.905692718433688
2011-09-29,-3.8574266170326865
2011-09-30,-3.8091605156316852
2011-10-03,-3.7608944142306804
2011-10-04,-3.712628312829679
2011-10-05,-3.664362211428678
2011-10-06,-3.616096110027673
2011-10-07,-3.5678300086266717
2011-10-10,-3.5195639072256704
2011-10-11,-3.4712978058246655
2011-10-12,-3.4230317044236642
2011-10-13,-3.374765603022663
2011-10-14,-3.326499501621658
2011-10-17,-3.278233400220657
2011-10-18,-3.2299672988196555
2011-10-19,-3.181701197418654
2011-10-20,-3.1334350960176494
2011-10-21,-3.085168994616648
2011-10-24,-3.0369028932156468
2011-10-25,-2.988636791814642
2011-10-26,-2.9403706904136406
2011-10-27,-2.8921045890126393
2011-10-28,-2.8438384876116345
2011-10-31,-2.795572386210633
2011-11-01,-2.747306284809632
2011-11-02,-2.699040183408627
2011-11-03,-2.6507740820076258
2011-11-04,-2.6025079806066245
2011-11-07,-2.5542418792056196
2011-11-08,-2.5059757778046183
2011-11-09,-2.457709676403617
2011-11-10,-2.4094435750026157
2011-11-11,-2.361177473601611
2011-11-14,-2.3129113722006096
2011-11-15,-2.2646452707996083
2011-11-16,-2.2163791693986035
2011-11-17,-2.168113067997602
2011-11-18,-2.119846966596601
2011-11-21,-2.071580865195596
2011-11-22,-2.0233147637945947
2011-11-23,-1.9750486623935934
2011-11-25,-1.9267825609925886
2011-11-28,-1.8785164595915873
2011-11-29,-1.830250358190586
2011-11-30,-1.7819842567895812
2011-12-01,-1.7337181553885799
2011-12-02,-1.6854520539875786
2011-12-05,-1.6371859525865737
2011-12-06,-1.5889198511855724
2011-12-07,-1.5406537497845711
2011-12-08,-1.4923876483835699
2011-12-09,-1.444121546982565
2011-12-12,-1.3958554455815637
2011-12-13,-1.3475893441805624
2011-12-14,-1.2993232427795576
2011-12-15,-1.2510571413785563
2011-12-16,-1.202791039977555
2011-12-19,-1.1545249385765501
2011-12-20,-1.1062588371755488
2011-12-21,-1.0579927357745476
2011-12-22,-1.0097266343735427
2011-12-23,-0.9614605329725414
2011-12-27,-0.9131944315715401
2011-12-28,-0.8649283301705353
2011-12-29,-0.816662228769534
2011-12-30,-0.7683961273685327
2012-01-03,-0.7201300259675314
2012-01-04,-0.6718639245665265
2012-01-05,-0.6235978231655253
2012-01-06,-0.575331721764524
2012-01-09,-0.5270656203635191
2012-01-10,-0.4787995189625178
2012-01-11,-0.43053341756151653
2012-01-12,-0.3822673161605117
2012-01-13,-0.3340012147595104
2012-01-17,-0.2857351133585091
2012-01-18,-0.23746901195750425
2012-01-19,-0.18920291055650296
2012-01-20,-0.14093680915550166
2012-01-23,-0.09267070775449682
2012-01-24,-0.044404606353495524
2012-01-25,0.0038614950475057697
2012-01-26,0.052127596448510616
2012-01-27,0.10039369784951191
2012-01-30,0.1486597992505132
2012-01-31,0.1969259006515145
2012-02-01,0.24519200205251934
2012-02-02,0.29345810345352064
2012-02-03,0.34172420485452193
2012-02-06,0.3899903062555268
2012-02-07,0.43825640765652807
2012-02-08,0.48652250905752936
2012-02-09,0.5347886104585342
2012-02-10,0.5830547118595355
2012-02-13,0.6313208132605368
2012-02-14,0.6795869146615416
2012-02-15,0.7278530160625429
2012-02-16,0.7761191174635442
2012-02-17,0.8243852188645491
2012-02-21,0.8726513202655504
2012-02-22,0.9209174216665517
2012-02-23,0.969183523067553
2012-02-24,1.0174496244685578
2012-02-27,1.065715725869559
2012-02-28,1.1139818272705604
2012-02-29,1.1622479286715652
2012-03-01,1.2105140300725665
2012-03-02,1.2587801314735678
2012-03-05,1.3070462328745727
2012-03-06,1.355312334275574
2012-03-07,1.4035784356765753
2012-03-08,1.45184453707758
2012-03-09,1.5001106384785814
2012-03-12,1.5483767398795827
2012-03-13,1.5966428412805875
2012-03-14,1.6449089426815888
2012-03-15,1.6931750440825901
2012-03-16,1.741441145483595
2012-03-19,1.7897072468845963
2012-03-20,1.8379733482855976
2012-03-21,1.8862394496865988
2012-03-22,1.9345055510876037
2012-03-23,1.982771652488605
2012-03-26,2.0310377538896063
2012-03-27,2.079303855290611
2012-03-28,2.1275699566916124
2012-03-29,2.1758360580926137
2012-03-30,2.2241021594936186
2012-04-02,2.27236826089462
2012-04-03,2.320634362295621
2012-04-04,2.368900463696626
2012-04-05,2.4171665650976273
2012-04-09,2.4654326664986286
2012-04-10,2.5136987678996334
2012-04-11,2.5619648693006347
2012-04-12,2.610230970701636
2012-04-13,2.6584970721026373
2012-04-16,2.706763173503642
2012-04-17,2.7550292749046434
2012-04-18,2.8032953763056447
2012-04-19,2.8515614777066496
2012-04-20,2.899827579107651
2012-04-23,2.948093680508652
2012-04-24,2.996359781909657
2012-04-25,3.0446258833106583
2012-04-26,3.0928919847116596
2012-04-27,3.1411580861126644
2012-04-30,3.1894241875136657
2012-05-01,3.237690288914667
2012-05-02,3.285956390315672
2012-05-03,3.334222491716673
2012-05-04,3.3824885931176745
2012-05-07,3.4307546945186793
2012-05-08,3.4790207959196806
2012-05-09,3.527286897320682
2012-05-10,3.575552998721683
2012-05-11,3.623819100122688
2012-05-14,3.6720852015236893
2012-05-15,3.7203513029246906
2012-05-16,3.7686174043256955
2012-05-17,3.8168835057266968
2012-05-18,3.865149607127698
2012-05-21,3.913415708528703
2012-05-22,3.961681809929704
2012-05-23,4.0099479113307055
2012-05-24,4.05821401273171
2012-05-25,4.106480114132712
2012-05-29,4.154746215533713
2012-05-30,4.203012316934718
2012-05-31,4.251278418335719
2012-06-01,4.29954451973672
2012-06-04,4.347810621137725
2012-06-05,4.3960767225387265
2012-06-06,4.444342823939728
2012-06-07,4.492608925340729
2012-06-08,4.540875026741734
2012-06-11,4.589141128142735
2012-06-12,4.6374072295437365
2012-06-13,4.685673330944741
2012-06-14,4.733939432345743
2012-06-15,4.782205533746744
2012-06-18,4.830471635147749
2012-06-19,4.87873773654875
2012-06-20,4.927003837949751
2012-06-21,4.975269939350756
2012-06-22,5.0235360407517575
2012-06-25,5.071802142152759
2012-06-26,5.120068243553764
2012-06-27,5.168334344954765
2012-06-28,5.216600446355766
2012-06-29,5.2648665477567675
2012-07-02,5.313132649157772
2012-07-03,5.361398750558774
2012-07-05,5.409664851959775
2012-07-06,5.45793095336078
2012-07-09,5.506197054761781
2012-07-10,5.554463156162782
2012-07-11,5.602729257563787
2012-07-12,5.6509953589647886
2012-07-13,5.69926146036579
2012-07-16,5.747527561766795
2012-07-17,5.795793663167796
2012-07-18,5.844059764568797
2012-07-19,5.892325865969802
2012-07-20,5.940591967370803
2012-07-23,5.988858068771805
2012-07-24,6.03712417017281
2012-07-25,6.085390271573811
2012-07-26,6.133656372974812
2012-07-27,6.181922474375813
2012-07-30,6.230188575776818
2012-07-31,6.27845467717782
2012-08-01,6.326720778578821
2012-08-02,6.374986879979826
2012-08-03,6.423252981380827
2012-08-06,6.471519082781828
2012-08-07,6.519785184182833
2012-08-08,6.568051285583834
2012-08-09,6.616317386984836
2012-08-10,6.664583488385841
2012-08-13,6.712849589786842
2012-08-14,6.761115691187843
2012-08-15,6.809381792588848
2012-08-16,6.857647893989849
2012-08-17,6.905913995390851
2012-08-20,6.9541800967918554
2012-08-21,7.002446198192853
2012-08-22,7.050712299593858
2012-08-23,7.098978400994863
2012-08-24,7.147244502395861
2012-08-27,7.1955106037968655
2012-08-28,7.24377670519787
2012-08-29,7.292042806598868
2012-08-30,7.340308907999873
2012-08-31,7.388575009400878
2012-09-04,7.4368411108018755
2012-09-05,7.48510721220288
2012-09-06,7.533373313603885
2012-09-07,7.581639415004883
2012-09-10,7.629905516405888
2012-09-11,7.678171617806893
2012-09-12,7.72643771920789
2012-09-13,7.774703820608895
2012-09-14,7.8229699220099
2012-09-17,7.871236023410898
2012-09-18,7.919502124811903
2012-09-19,7.9677682262129075
2012-09-20,8.016034327613905
2012-09-21,8.06430042901491
2012-09-24,8.112566530415915
2012-09-25,8.160832631816913
2012-09-26,8.209098733217917
2012-09-27,8.257364834618915
2012-09-28,8.30563093601992
2012-10-01,8.353897037420925
2012-10-02,8.402163138821923
2012-10-03,8.450429240222928
